@RELATION feature_mfcc

@ATTRIBUTE 1	NUMERIC
@ATTRIBUTE 2	NUMERIC
@ATTRIBUTE 3	NUMERIC
@ATTRIBUTE 4	NUMERIC
@ATTRIBUTE 5	NUMERIC
@ATTRIBUTE 6	NUMERIC
@ATTRIBUTE 7	NUMERIC
@ATTRIBUTE 8	NUMERIC
@ATTRIBUTE 9	NUMERIC
@ATTRIBUTE 10	NUMERIC
@ATTRIBUTE 11	NUMERIC
@ATTRIBUTE 12	NUMERIC
@ATTRIBUTE 13	NUMERIC
@ATTRIBUTE 14	NUMERIC
@ATTRIBUTE 15	NUMERIC
@ATTRIBUTE 16	NUMERIC
@ATTRIBUTE 17	NUMERIC
@ATTRIBUTE 18	NUMERIC
@ATTRIBUTE 19	NUMERIC
@ATTRIBUTE 20	NUMERIC
@ATTRIBUTE 21	NUMERIC
@ATTRIBUTE 22	NUMERIC
@ATTRIBUTE 23	NUMERIC
@ATTRIBUTE 24	NUMERIC
@ATTRIBUTE 25	NUMERIC
@ATTRIBUTE 26	NUMERIC
@ATTRIBUTE 27	NUMERIC
@ATTRIBUTE 28	NUMERIC
@ATTRIBUTE 29	NUMERIC
@ATTRIBUTE 30	NUMERIC

@ATTRIBUTE class 		 {X1,X2} 
@DATA
1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,1.574803e-03,4.149372e-07,3.258483e-07,8.101160e-07,9.047795e-07,4.140993e-07,4.073091e-07,1.059086e-06,1.102577e-05,4.635313e-05,5.095821e-06,6.146890e-06,4.524013e-06,1.270374e-05,1.563187e-05,3.947033e-01,X2
2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,2.016129e-03,5.766347e-07,1.634360e-06,3.357705e-06,3.705073e-06,5.418938e-07,6.121898e-07,2.168895e-06,8.655484e-06,1.566780e-04,1.406641e-05,1.486822e-05,8.827677e-05,2.082142e-04,1.415548e-05,1.379779e-05,X2
1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,1.305483e-03,3.044273e-07,2.848776e-07,8.707303e-07,8.570980e-07,1.729322e-07,2.114992e-07,5.556536e-07,2.039347e-06,4.029776e-06,6.869365e-06,7.409037e-06,2.808080e-05,1.928581e-05,5.271415e-05,5.173894e-06,X2
2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,2.032520e-03,9.440312e-07,1.869896e-06,4.125779e-06,5.262467e-06,9.015917e-07,1.060713e-06,1.754670e-06,9.812723e-06,1.027876e-05,4.264388e-06,7.550318e-05,6.823882e-05,9.903589e-03,2.639350e-06,3.275245e-06,X2
1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,1.430615e-03,2.905918e-07,2.601598e-07,7.967107e-07,7.109673e-07,2.232075e-07,2.255930e-07,4.145247e-07,7.694403e-07,1.354378e-06,8.000017e-06,8.829618e-06,1.138258e-05,9.567790e-06,2.026286e-05,6.201836e-03,X2
1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,1.908397e-03,6.823947e-07,3.308416e-06,3.091232e-06,3.575772e-06,6.094485e-07,2.043326e-06,1.614914e-05,7.591383e-04,3.533035e-06,2.349414e-06,3.134603e-06,3.134686e-05,1.014793e-05,1.000482e-05,1.118352e-05,X2
1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,1.483680e-03,4.001086e-07,1.754909e-07,5.132605e-07,6.472317e-07,2.427591e-07,2.127103e-07,4.221160e-07,1.129146e-06,2.189187e-06,4.300091e-06,1.603804e-06,1.346587e-06,8.021514e-07,1.066185e-06,3.531180e-06,X2
2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,2.481390e-03,7.061759e-07,3.026412e-06,5.884407e-06,1.077248e-05,1.519546e-06,1.245137e-06,6.782129e-06,2.521011e-05,3.343912e-06,2.431650e-06,2.101645e-06,1.052183e-05,3.714196e-04,2.531412e-04,5.381453e-05,X2
5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,5.068424e-04,4.275417e-08,3.504321e-08,4.605790e-08,6.151839e-08,3.374222e-08,4.113128e-08,6.780967e-08,9.402547e-08,1.140502e-07,1.879486e-07,1.447126e-07,1.516687e-07,1.151428e-07,1.785794e-07,1.695003e-07,X2
1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,1.626016e-03,3.102066e-07,4.609021e-07,1.517251e-06,1.062320e-06,3.347408e-07,6.791422e-07,1.963078e-06,3.215564e-06,7.582438e-06,9.661827e-05,4.785169e-05,9.078420e-03,1.298182e-05,1.551161e-05,9.971334e-06,X2
2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.247191e-03,2.179212e-07,1.249618e-05,2.292571e-05,1.025882e-01,1.467687e-04,1.265665e-04,5.438951e-05,6.803449e-06,4.356541e-06,1.026325e-05,1.822716e-06,5.545159e-06,1.066581e-04,2.907585e-05,1.385636e-05,X2
1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,1.851852e-03,3.652049e-07,4.850628e-07,1.619817e-06,1.154337e-06,3.721094e-07,3.507371e-07,6.420649e-07,1.175891e-06,3.216588e-06,3.551503e-05,1.526989e-05,2.872254e-04,1.895573e-05,3.655393e-05,7.009032e-06,X2
2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,2.949853e-03,4.408499e-07,2.465450e-02,1.414043e-04,4.729847e-05,2.181226e-05,1.830028e-03,5.241743e-05,4.254074e-05,1.024770e-04,7.096683e-05,8.536334e-05,8.348364e-02,2.372270e-04,4.478614e-06,3.189605e-06,X2
1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.379310e-03,1.367196e-07,2.074531e-07,5.220600e-07,4.907898e-07,1.916178e-07,2.367801e-07,6.106167e-07,1.707414e-06,2.940138e-06,1.762194e-05,2.657798e-05,6.274114e-05,9.787100e-06,1.088580e-05,2.356015e-06,X2
2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,2.008032e-03,3.241983e-07,7.135534e-07,2.737803e-06,2.189373e-06,6.169985e-07,7.321907e-07,1.173672e-06,1.129750e-06,1.850686e-06,8.471512e-06,1.914140e-05,9.607167e-06,6.915461e-06,2.368789e-05,1.447271e-04,X2
1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.160093e-03,1.426098e-07,1.282994e-07,3.045978e-07,4.033176e-07,1.457782e-07,1.394854e-07,2.739287e-07,4.461316e-07,4.410598e-07,5.613405e-07,3.849305e-07,4.171721e-07,3.980297e-07,1.096581e-06,1.405627e-06,X2
1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,1.582278e-03,5.351820e-07,8.036646e-07,1.591144e-06,1.268114e-06,3.987556e-07,5.974941e-07,1.074166e-06,1.141160e-06,2.179085e-06,8.721693e-06,7.554157e-05,5.242358e-05,3.427807e-06,1.462971e-05,7.062808e-06,X2
1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,1.715266e-03,6.368718e-07,4.421812e-07,1.007061e-06,1.479808e-06,6.032459e-07,6.812508e-07,1.457031e-06,3.185841e-06,3.312124e-06,3.110269e-06,2.639087e-06,2.939978e-06,2.116558e-06,5.602292e-06,2.828144e-06,X2
1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,3.456200e-07,2.983341e-07,9.648178e-07,9.404340e-07,2.658269e-07,2.966122e-07,6.120818e-07,2.998478e-06,9.818066e-05,2.202191e-05,2.691870e-05,6.409471e-04,3.176449e-05,7.338693e-05,8.136350e-05,X2
1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,1.239157e-03,9.207785e-08,8.494981e-08,2.232165e-07,2.869740e-07,1.193741e-07,1.159511e-07,1.587240e-07,2.481330e-07,3.588982e-07,9.608163e-07,1.108655e-06,8.944413e-07,7.931915e-07,1.285417e-06,1.959195e-06,X2
1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,4.016710e-07,8.941888e-07,1.439802e-06,1.397378e-06,8.576031e-07,2.800781e-06,5.417335e-06,2.202184e-05,2.083367e-04,8.748470e-06,8.168137e-06,1.906329e-05,1.355313e-05,7.236083e-06,2.236533e-04,X2
1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,1.351351e-03,4.056962e-07,2.468811e-07,3.867711e-07,4.062681e-07,2.455374e-07,2.276792e-07,3.547727e-07,1.064037e-06,2.117918e-06,5.171004e-06,4.130795e-06,3.402730e-06,1.173552e-06,9.727737e-07,1.095067e-06,X2
1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,1.945525e-03,6.346149e-07,3.459843e-06,8.178510e-06,4.320286e-06,6.177229e-07,5.363348e-07,2.845030e-06,9.065281e-06,3.823128e-05,1.924740e-01,1.640117e-04,3.145377e-05,1.416527e-05,4.491024e-04,1.745072e-05,X2
1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,1.644737e-03,3.775974e-07,3.186050e-07,6.297051e-07,2.237874e-06,6.617412e-07,3.334361e-07,3.306081e-07,7.272100e-07,1.234389e-06,1.266858e-06,1.556841e-06,1.907327e-06,2.404585e-06,2.341155e-06,1.789539e-06,X2
1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.602564e-03,1.368134e-07,1.586468e-07,6.736484e-07,1.552151e-06,4.761795e-07,1.744515e-07,2.258153e-07,3.613058e-07,5.272515e-07,1.344972e-06,4.613875e-06,7.295234e-05,2.723381e-04,4.567531e-05,9.601681e-06,X2
1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,1.610306e-03,4.224092e-07,2.339913e-07,5.343866e-07,2.062055e-06,5.711984e-07,4.436881e-07,6.714184e-07,5.083770e-06,2.714485e-05,3.327753e-05,5.105787e-04,3.821523e-04,2.630320e-05,4.888641e-05,9.816912e-06,X2
1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,1.782531e-03,3.935500e-07,2.335300e-07,5.420241e-07,1.987945e-06,5.631863e-07,2.199005e-07,2.721226e-07,7.108248e-07,1.927916e-06,4.513499e-06,6.339379e-06,6.398118e-06,3.422488e-06,2.186654e-06,1.137682e-06,X2
1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,1.652893e-03,4.304366e-07,4.277230e-07,3.191812e-07,8.394714e-07,4.062516e-07,3.582274e-07,5.468101e-07,1.753296e-06,3.523853e-06,4.023757e-06,3.543150e-06,2.676368e-06,1.825725e-06,1.641478e-06,8.587565e-07,X2
1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,5.521552e-07,2.866694e-07,8.884240e-07,1.559327e-06,5.960071e-07,3.544688e-07,6.472670e-07,1.591167e-05,3.597925e-04,8.685189e-03,2.688387e-04,5.029616e-04,4.048771e-06,1.533666e-06,1.745880e-06,X2
1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,4.057422e-07,3.237131e-07,4.877115e-07,3.299357e-06,5.715268e-07,4.211142e-07,5.502875e-07,1.289290e-06,1.619096e-06,1.292273e-06,2.226051e-06,2.610704e-06,2.358552e-06,1.445151e-06,9.041828e-07,X2
1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,1.808318e-03,4.723766e-07,2.187033e-07,6.958278e-07,1.742963e-06,4.859546e-07,2.556269e-07,3.518033e-07,2.030700e-06,5.940605e-06,7.394008e-06,6.809362e-06,8.825611e-06,6.108377e-06,3.555402e-06,1.806671e-06,X2
1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,1.689189e-03,4.569228e-07,3.316598e-07,3.729053e-07,1.364072e-06,4.406299e-07,3.523571e-07,4.189591e-07,1.491448e-06,2.758261e-06,2.013463e-06,3.109777e-06,1.892345e-06,1.095969e-06,1.133148e-06,1.174988e-06,X2
1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,1.814882e-03,5.927283e-07,2.900913e-07,1.802721e-06,6.750958e-06,1.611788e-06,9.925489e-07,1.727680e-06,1.346722e-05,1.696247e-05,7.358707e-06,1.352382e-05,2.953418e-05,3.382759e-06,2.675755e-06,2.425435e-06,X2
1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,1.485884e-03,2.392232e-07,2.560185e-07,1.775646e-07,3.486972e-07,1.323032e-07,1.625495e-07,1.389865e-07,5.189563e-07,1.063081e-06,1.028045e-06,7.151780e-07,5.113387e-07,3.607294e-07,4.168595e-07,6.488399e-07,X2
1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,1.904762e-03,4.836130e-07,5.395639e-07,4.198757e-06,1.115224e-05,1.267256e-06,2.803136e-06,5.620592e-06,5.956884e-05,4.559529e-04,1.115740e-04,6.972483e-05,1.063348e-05,3.680350e-06,2.115423e-06,1.410936e-06,X2
1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,1.751313e-03,3.616751e-07,2.066858e-07,3.692108e-07,2.088969e-06,8.479627e-07,3.712170e-07,2.571735e-07,6.017573e-07,1.076548e-06,1.668501e-06,2.548071e-06,3.400363e-06,2.300409e-06,1.716182e-06,1.514186e-06,X2
2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,2.083333e-03,3.724745e-07,1.377776e-07,9.924799e-07,4.017043e-06,5.772607e-07,2.931565e-07,3.589982e-07,2.017405e-06,9.999914e-06,1.331366e-05,4.477908e-06,1.472644e-06,9.806858e-07,1.178900e-06,1.393542e-06,X2
1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.488095e-03,1.619792e-07,1.259181e-07,2.704127e-07,1.017773e-06,3.831085e-07,3.261876e-07,3.971745e-07,1.675045e-06,4.887372e-06,8.589170e-06,1.859839e-05,1.760870e-05,7.501399e-06,3.046338e-06,2.441110e-06,X2
1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,3.474836e-07,2.331279e-07,4.599507e-07,3.028352e-06,1.202034e-06,5.266655e-07,3.547280e-07,7.009182e-07,1.102030e-06,2.066714e-06,4.385835e-06,4.531807e-06,1.357358e-06,6.977453e-07,5.633300e-07,X2
2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,2.159827e-03,4.799683e-07,2.627521e-07,7.874824e-07,4.550689e-06,2.552926e-06,1.500203e-06,1.806305e-06,6.858422e-06,1.144692e-05,1.584806e-05,1.202152e-05,7.014212e-06,2.587161e-06,2.583202e-06,1.932624e-06,X2
1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,1.386963e-03,2.662839e-07,2.670480e-07,1.444317e-07,6.937650e-07,2.724591e-07,1.378333e-07,2.073121e-07,7.045752e-07,1.379103e-06,2.013908e-06,2.375496e-06,2.296903e-06,9.044329e-07,4.829884e-07,3.904558e-07,X2
2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,2.283105e-03,6.542622e-07,5.138934e-07,2.381970e-06,4.676290e-06,9.660276e-07,1.699847e-06,3.134984e-06,5.019275e-03,2.280663e-05,1.416929e-05,1.289924e-05,6.493037e-05,2.689078e-05,8.837533e-06,2.924273e-06,X2
1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,1.872659e-03,2.596113e-07,1.785229e-07,3.940071e-07,1.610085e-06,6.344664e-07,3.056796e-07,3.378857e-07,8.579073e-07,1.219620e-06,1.633796e-06,2.673596e-06,3.406907e-06,5.468247e-06,6.561768e-06,3.314558e-06,X2
1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,1.517451e-03,2.385520e-07,1.645481e-07,4.047938e-07,1.059733e-06,2.717220e-07,1.701286e-07,3.719576e-07,2.449029e-06,5.045177e-06,4.336942e-06,3.090967e-06,1.492926e-06,5.503341e-07,4.688816e-07,6.612273e-07,X2
1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,1.760563e-03,2.084707e-07,8.714817e-08,2.219979e-07,8.807811e-07,4.973405e-07,3.406189e-07,2.981644e-07,4.398444e-07,4.777307e-07,6.655620e-07,1.068067e-06,1.543861e-06,2.037285e-06,2.380692e-06,2.649323e-06,X2
1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,1.883239e-03,4.429399e-07,2.813153e-07,7.644068e-07,2.156041e-06,7.172084e-07,4.572960e-07,4.119239e-07,8.784341e-07,1.899080e-06,5.960259e-06,3.636470e-05,2.625526e-04,2.143484e-05,4.819826e-06,2.170620e-06,X2
1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,1.666667e-03,2.272172e-07,1.131602e-07,2.213871e-07,7.975114e-07,4.620623e-07,4.057485e-07,4.661753e-07,1.433106e-06,2.250287e-06,2.596851e-06,4.448110e-06,4.504682e-06,2.715253e-06,2.440101e-06,3.358189e-06,X2
1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,1.655629e-03,4.436264e-07,3.165646e-07,4.223623e-07,1.626210e-06,6.247766e-07,4.011188e-07,5.023091e-07,2.288059e-06,5.716440e-06,8.503461e-06,1.099624e-05,8.215572e-06,4.401540e-06,3.554512e-06,9.731613e-07,X2
8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,8.733624e-04,1.880255e-07,2.093357e-07,3.326543e-07,3.548802e-07,2.776766e-07,5.174298e-07,3.989734e-07,6.474400e-07,1.388480e-06,4.363295e-05,1.286900e-03,1.717450e-04,1.275574e-03,7.605080e-05,1.419616e-05,X2
1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,1.461988e-03,3.815826e-07,1.290296e-06,1.330051e-06,1.150449e-06,3.514371e-07,4.904754e-07,5.711739e-07,2.836517e-06,1.911321e-05,1.175398e-04,1.056629e-05,3.662908e-06,1.133454e-05,1.164514e-05,8.894858e-06,X2
1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.011122e-03,1.854506e-07,2.411401e-07,3.498559e-07,3.158160e-07,1.547081e-07,2.034392e-07,8.532718e-07,1.916386e-05,1.011621e-05,3.260705e-06,4.764224e-06,1.539610e-05,1.107699e-04,9.471080e-05,2.538894e-05,X2
1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,1.555210e-03,3.929203e-07,8.386433e-07,8.564348e-07,7.747438e-07,4.048278e-07,8.123064e-07,6.287262e-07,1.240546e-06,2.928784e-06,7.323398e-06,2.265477e-04,8.050182e-06,4.450142e-06,2.933493e-06,1.054081e-03,X2
1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,1.149425e-03,3.024017e-07,5.125028e-07,7.818952e-07,7.002033e-07,3.668394e-07,6.223101e-07,8.571365e-07,2.163398e-06,8.835011e-06,2.941868e-05,2.811427e-05,3.510833e-05,2.942467e-03,6.227096e-03,9.766028e-06,X2
1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,1.953125e-03,4.768551e-07,5.343073e-06,1.498993e-06,3.320956e-06,6.397344e-06,1.034615e-04,9.265311e-06,2.780559e-05,3.246389e+00,2.223079e-05,1.209235e-05,2.988008e-05,4.145671e-04,1.065654e-04,7.068819e-05,X2
